DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NG201800001204,NGGE7AFL,NG,2018.0,1204.0,NG2018DHS,196830.75,224764.6875,256877.125,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.9611010184654822,1.0,1.0,33.018890380859375,31.899999618530273,34.20600128173828,33.5957145690918,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7,3049,3071,3082,3150,3271,3044,3063,0.0,0.0,0.0,0.0,84.2,1884.39013671875,-807,0.23328439891338348,0.0,0.12356210095676412,0.24930445869840145,27.044445037841797,26.920833587646484,28.341333389282227,27.849523544311523,0.0,0.0,-1.0,0.0,0.0,0.0,0.09136175364255905,0.18280166387557983,0.174131378531456,0.1424698382616043,0.05437343567609787,0.1439889371395111,0.1281411349773407,0.1015697717666626,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,12.637419601966595,21.06999969482422,21.941667556762695,22.476667404174805,22.10333251953125,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,18093.786458333332,13373.510044642857,16385.106770833332,1319,1398,1583,1255,1336,1614,1181,0.023448556661605835,3.0,3.0,3.0,28.836000442504883,25.676000595092773,27.743999481201172,28.921998977661133,27.89699935913086,25.864999771118164,26.57900047302246,29.19700050354004,27.87299919128418,27.812000274658203,26.767000198364258,26.25899887084961,10.3125,0.0,1455.298095703125,1653.4951171875,1888.1568603515625,2157.92041015625,171998.1875,195886.640625,224016.859375,256101.65625,12576.7744140625,14323.537109375,16380.462890625,18726.552734375,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001205,NGGE7AFL,NG,2018.0,1205.0,NG2018DHS,109078.9609375,124559.28125,142355.234375,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.7584012638438832,0.9440794858065519,0.9469458840110085,33.018890380859375,31.899999618530273,34.20600128173828,33.5957145690918,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,3049,3071,3082,3150,3271,3044,3063,0.0,0.0,0.0,0.0,75.0,1884.39013671875,-807,0.23328439891338348,0.0,0.1057286258631634,0.21216540514483245,27.044445037841797,26.920833587646484,28.341333389282227,27.849523544311523,0.0,0.0,-1.0,0.0,0.0,0.0,0.07525736838579178,0.16327179968357086,0.1589200496673584,0.13160879909992218,0.04308570548892021,0.1224096268415451,0.11192589998245239,0.09133756160736084,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,10.53821785219254,21.06999969482422,21.941667556762695,22.476667404174805,22.10333251953125,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,17366.978365384617,15825.34375,15984.836538461539,1292.0,1344.0,1575.0,1256.0,1320.0,1647.0,1203.0,0.033651455243428545,3.0,3.0,3.0,28.836000442504883,25.676000595092773,27.743999481201172,28.921998977661133,27.89699935913086,25.864999771118164,26.57900047302246,29.19700050354004,27.87299919128418,27.812000274658203,26.767000198364258,26.25899887084961,17.733333333333334,0.0,839.9619838169643,954.3562360491071,1089.7972237723213,1245.498046875,99493.125,113311.6640625,129583.703125,148143.25,7759.414583333333,8837.113541666668,10106.160416666668,11553.610416666666,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001206,NGGE7AFL,NG,2018.0,1206.0,NG2018DHS,126103.78125,144000.25,164573.765625,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.9701529230390277,0.9816624777657645,0.981156757899693,32.630001068115234,31.402000427246094,32.5011100769043,33.996665954589844,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7,2835.0,2889.0,2973.0,3069.0,3215.0,3130.0,3125.0,0.0,0.0,0.0,0.0,75.0,1884.39013671875,-807,0.34992149472236633,0.0,0.0973736952465634,0.19549263106312254,26.840909957885742,26.778499603271484,27.34055519104004,28.1733341217041,0.0,0.0,-1.0,0.0,0.0,0.0,0.05448704585433006,0.1314542144536972,0.13234446942806244,0.1096782237291336,0.029800808057188988,0.0907197892665863,0.0864754170179367,0.0719527006149292,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,12.981971232096354,21.05181884765625,22.155000686645508,22.18000030517578,22.350000381469727,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,13609.53794642857,14234.3046875,12609.7890625,1381.0,1481.0,1627.0,1260.0,1341.0,1682.0,1199.0,0.033042772610982256,3.0,3.0,3.0,28.791000366210938,25.631999969482422,27.707000732421875,28.826000213623047,27.816999435424805,25.868000030517578,26.54599952697754,29.148000717163086,27.855998992919922,27.770999908447266,26.750999450683594,26.19099998474121,24.666666666666668,0.0,917.8020833333334,1042.7974609375,1190.78984375,1360.91953125,131308.8125,149546.25,171021.703125,195516.171875,10239.86875,11662.08125,13336.803125,15246.960416666667,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001207,NGGE7AFL,NG,2018.0,1207.0,NG2018DHS,147260.484375,168159.484375,192184.65625,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.8463124495286208,0.8582260425274189,0.862086662879357,32.630001068115234,31.402000427246094,32.5011100769043,33.996665954589844,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,2835,2889,2973,3069,3215,3130,3125,0.0,0.0,0.0,0.0,75.0,1884.39013671875,-807.0,0.34992149472236633,0.0,0.06858640077227418,0.11759609222723372,26.840909957885742,26.778499603271484,27.34055519104004,28.1733341217041,0.0,0.0,-1.0,0.0,0.0,0.0,0.04432590305805206,0.11243264377117157,0.11637246608734131,0.09428214281797409,0.02371165342628956,0.07364650070667267,0.07277519255876541,0.059748146682977676,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,9.397206273572198,21.05181884765625,22.155000686645508,22.18000030517578,22.350000381469727,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,11919.364182692309,13657.509943181818,11068.770089285714,1381,1481,1627,1260,1341,1682,1199,0.03469937245051066,3.0,3.0,3.0,28.791000366210938,25.631999969482422,27.707000732421875,28.826000213623047,27.816999435424805,25.868000030517578,26.54599952697754,29.148000717163086,27.855998992919922,27.770999908447266,26.750999450683594,26.19099998474121,26.8,0.0,1029.3384486607142,1169.5240652901787,1335.501255580357,1526.3060825892858,176053.5625,200505.59375,229299.0,262140.21875,13728.845833333333,15635.639583333334,17880.983333333334,20441.975,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001208,NGGE7AFL,NG,2018.0,1208.0,NG2018DHS,123622.09375,141166.375,161335.0,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.694528443472726,0.8834216254098075,0.8860523360116142,30.487777709960938,29.809999465942383,30.928333282470703,31.587499618530273,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,4289,4294,4329,3914,3873,3844,3733,0.0,0.0,0.0,0.0,63.642857142857146,1884.39013671875,-807,0.15551039576530457,0.0,0.14282298109892,0.2928235201164886,25.256160736083984,25.699167251586914,26.50083351135254,26.698749542236328,1.1123888833182198,513.5972028459821,-1.0,9.359868730817523,3.7682266235351562,2.011726106916155,0.0691622793674469,0.15088395774364471,0.14560841023921967,0.12420622259378433,0.039133381098508835,0.10984954982995987,0.09894468635320663,0.08414606750011444,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,7.7300833425214215,20.024545669555664,21.588333129882812,22.073333740234375,21.809999465942383,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,17265.25721153846,19368.439903846152,16402.337740384617,1403,1548,1581,1310,1361,1710,1248,0.016244780804429735,3.0,3.0,3.0,28.551000595092773,25.395999908447266,27.527000427246094,28.676000595092773,27.601999282836914,25.665000915527344,26.320999145507812,28.95400047302246,27.687999725341797,27.564001083374023,26.51300048828125,26.01300048828125,26.142857142857142,0.0,900.3236607142857,1022.9386160714286,1168.1127232142858,1335.0025111607142,92870.28125,105768.96875,120957.84375,138281.96875,7759.415178571428,8837.11439732143,10106.160714285714,11553.611607142857,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001209,NGGE7AFL,NG,2018.0,1209.0,NG2018DHS,144392.09375,164884.03125,188441.25,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.9076833724975586,0.9834586552211216,0.9836984361921038,30.30500030517578,29.38166618347168,30.220909118652344,32.2760009765625,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7,4000,3932,3992,3747,4157,4067,4086,0.0,0.0,0.0,0.0,79.5,1884.39013671875,-807,0.15551039576530457,0.0,0.14189813433501722,0.2890606103822671,25.06204605102539,25.582500457763672,26.303787231445312,27.24049949645996,0.0,0.0,-1.0,0.0,0.0,0.0,0.058081094175577164,0.13658051192760468,0.13427765667438507,0.11390770226716995,0.03203674778342247,0.09578331559896469,0.08839462697505951,0.0753079354763031,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,6.118361088267544,19.819091796875,21.78333282470703,22.386667251586914,22.204999923706055,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,14032.072916666666,20250.471153846152,13581.776988636364,1365,1657,1647,1287,1351,1711,1241,0.0335162083307902,3.0,3.0,3.0,28.551000595092773,25.395999908447266,27.527000427246094,28.676000595092773,27.601999282836914,25.665000915527344,26.320999145507812,28.95400047302246,27.687999725341797,27.564001083374023,26.51300048828125,26.01300048828125,35.06666666666667,0.0,1020.9871826171875,1160.035400390625,1324.6661376953125,1513.9228515625,81540.21875,92865.2578125,106201.1171875,121411.703125,6358.164583333333,7241.24375,8281.118229166666,9467.175,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001210,NGGE7AFL,NG,2018.0,1210.0,NG2018DHS,123534.625,141066.484375,161220.84375,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.8672707875569662,0.9719643592834473,0.9757192134857178,31.552499771118164,30.462726593017578,31.245555877685547,33.5988883972168,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,2634,2797,2776,2629,2658,2561,2556,0.0,0.0,0.0,0.0,81.0,1884.39013671875,-807,0.34992149472236633,0.0,0.10369371549420814,0.20873344926111553,26.271249771118164,26.299697875976562,26.863611221313477,28.091943740844727,0.0,0.0,-1.0,0.0,0.0,0.0,0.05118781328201294,0.1278364509344101,0.13094426691532135,0.10983655601739883,0.027822937816381454,0.08781550824642181,0.0854441374540329,0.0724516436457634,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,5.362175777040679,20.989999771118164,22.136667251586914,22.481666564941406,22.584999084472656,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,12808.363839285714,20882.39285714286,11994.19951923077,1401,1587,1651,1237,1327,1666,1190,0.02707650661468506,3.0,3.0,3.0,28.791000366210938,25.631999969482422,27.707000732421875,28.826000213623047,27.816999435424805,25.868000030517578,26.54599952697754,29.148000717163086,27.855998992919922,27.770999908447266,26.750999450683594,26.19099998474121,38.666666666666664,0.0,891.9270182291667,1013.3985026041667,1157.2186197916667,1322.5520833333333,41776.6640625,47578.94140625,54411.515625,62204.55078125,3257.4822916666667,3709.90703125,4242.66875,4850.320833333333,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001211,NGGE7AFL,NG,2018.0,1211.0,NG2018DHS,336798.75,384596.75,439544.625,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.9982728958129883,0.9996396700541178,0.9995996157328287,33.92555618286133,34.28333282470703,35.24800109863281,34.79499816894531,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,1645.0,1569.0,1500.0,1761.0,1879.0,1812.0,1812.0,0.0,0.0,0.0,0.0,91.28571428571429,1884.39013671875,-807,0.23328439891338348,0.0,0.07506517881976882,0.13662918716012185,27.588685989379883,28.27916717529297,29.02400016784668,28.66666603088379,0.0,0.0,-1.0,0.0,0.0,0.0,0.05403798446059227,0.12042324990034103,0.12176229804754257,0.09532243013381958,0.029486851766705513,0.08003745228052139,0.07710647583007812,0.06015560030937195,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,14.995790608723958,21.25181770324707,22.274999618530273,22.799999237060547,22.538333892822266,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,13673.75669642857,10018.90625,12172.42548076923,1323.0,1382.0,1628.0,1303.0,1388.0,1680.0,1193.0,0.042361829962049215,3.0,3.0,3.0,28.836000442504883,25.676000595092773,27.743999481201172,28.921998977661133,27.89699935913086,25.864999771118164,26.57900047302246,29.19700050354004,27.87299919128418,27.812000274658203,26.767000198364258,26.25899887084961,16.357142857142858,0.0,3068.952566964286,3486.913504464286,3981.7712053571427,4550.65234375,230848.34375,262910.125,300665.21875,343728.125,19290.37276785714,21969.551339285714,25124.477678571428,28722.944196428572,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001212,NGGE7AFL,NG,2018.0,1212.0,NG2018DHS,267104.125,305011.1875,348588.5625,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,1.0,1.0,1.0,33.92555618286133,34.28333282470703,35.24800109863281,34.79499816894531,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7,1645,1569,1500,1761,1879,1812,1812,0.0,0.0,0.0,0.0,93.0,1884.39013671875,-807,0.5054476857185364,0.0,0.08091539206302278,0.14824701348453945,27.588685989379883,28.27916717529297,29.02400016784668,28.66666603088379,0.0,0.0,-1.0,0.0,0.0,0.0,0.04581764340400696,0.10920151323080063,0.11342087388038635,0.0901404470205307,0.02456977218389511,0.07071907073259354,0.07033602893352509,0.0565488375723362,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,20.39837956832627,21.25181770324707,22.274999618530273,22.799999237060547,22.538333892822266,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,10991.8984375,8247.47295673077,9342.065504807691,1323.0,1382.0,1628.0,1303.0,1388.0,1680.0,1193.0,0.031379950898034234,3.0,3.0,3.0,28.649999618530273,25.46000099182129,27.615999221801758,28.749000549316406,27.70199966430664,25.68899917602539,26.444000244140625,29.01300048828125,27.700000762939453,27.700000762939453,26.59200096130371,26.06599998474121,20.214285714285715,0.0,1979.3745814732142,2248.945870535714,2568.1130022321427,2935.022879464286,108785.96875,123895.1484375,141687.0,161980.1875,9090.224330357143,10352.75669642857,11839.455357142857,13535.167410714286,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001213,NGGE7AFL,NG,2018.0,1213.0,NG2018DHS,145921.71875,166630.71875,190437.46875,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.9931829892672025,0.9992630298321064,0.9993630922757663,32.70333480834961,32.70500183105469,33.332000732421875,34.32500076293945,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,2380.0,2408.0,2333.0,2543.0,2503.0,2050.0,2053.0,0.0,0.0,0.0,0.0,83.14285714285714,1884.39013671875,-807,0.15552949905395508,0.0,0.13504361327963366,0.27241472017601787,26.75575828552246,27.20833396911621,27.801834106445312,28.14583396911621,0.0,0.0,-1.0,0.0,0.0,0.0,0.10583093017339706,0.19885700941085815,0.18260955810546875,0.14775343239307404,0.06536512076854706,0.16273751854896545,0.13753928244113922,0.10653313249349594,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,10.53686628670528,20.808181762695312,21.711666107177734,22.27166748046875,21.96666717529297,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,20099.74639423077,14861.739182692309,18359.96394230769,1319.0,1398.0,1583.0,1255.0,1336.0,1614.0,1181.0,0.04628320676939828,3.0,3.0,3.0,28.43000030517578,25.2450008392334,27.433000564575195,28.618999481201172,27.53499984741211,25.420000076293945,26.17799949645996,28.86600112915039,27.503000259399414,27.469999313354492,26.416000366210938,25.863000869750977,9.285714285714286,0.0,1230.72421875,1398.3364583333334,1596.7864583333333,1824.9216145833334,126601.7578125,144185.421875,164891.25,188507.84375,10580.190848214286,12049.668526785714,13780.066964285714,15753.722098214286,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
NG201800001214,NGGE7AFL,NG,2018.0,1214.0,NG2018DHS,291816.8125,333231.0625,380840.21875,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.9957812627156576,0.9996396700541178,0.9995996157328287,33.92555618286133,34.28333282470703,35.24800109863281,34.79499816894531,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,1645,1569,1500,1761,1879,1812,1812,0.0,0.0,0.0,0.0,89.25,1884.39013671875,-807,0.23328439891338348,0.0,0.07506517881976882,0.13662918716012185,27.588685989379883,28.27916717529297,29.02400016784668,28.66666603088379,0.0,0.0,-1.0,0.0,0.0,0.0,0.05403798446059227,0.12042324990034103,0.12176229804754257,0.09532243013381958,0.029486851766705513,0.08003745228052139,0.07710647583007812,0.06015560030937195,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,13.429628644670759,21.25181770324707,22.274999618530273,22.799999237060547,22.538333892822266,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,15524.754807692309,10897.092548076924,14003.622767857143,1334,1423,1615,1287,1392,1622,1198,0.0331219881772995,3.0,3.0,3.0,28.836000442504883,25.676000595092773,27.743999481201172,28.921998977661133,27.89699935913086,25.864999771118164,26.57900047302246,29.19700050354004,27.87299919128418,27.812000274658203,26.767000198364258,26.25899887084961,14.1875,0.0,2108.0047433035716,2395.09375,2735.0022321428573,3125.7555803571427,245519.46875,279619.0,319773.5625,365573.1875,17952.2734375,20445.6171875,23381.69921875,26730.55078125,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
