DHSID,DHSYEAR,DHSCLUST,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
KE202200001328,2022,1328,1071.333618,1219.044434,1390.759155,1588.087402,1821.321655,26.51141739,13.02878666,38.16003036,37.36959076,42.63578796,28.90208244,28.66806602,28.07959557,28.70705986,26.83461571,14.8582325,14.78178501,14.39871216,14.03233528,13.90772629,NA,1569.091797,0.387323231,0.39142096,0.422731698,0.405099839,0.445522636,0,0,0,0,0,35.33821106,13,0.159228757,0.024147807,0.118107267,0.28972128,0.679813743,0.506122589,22.20626259,22.30620384,21.91754723,22.4753418,21.61062241,428.6808777,645.6022339,48.39250946,5.724911213,44.24759674,0.462370634,0.329221666,0.255904615,0.172684476,0.256841749,0.471368909,0.300447881,0.213766038,0.1210403,0.242721856,29.64971161,30.14399719,29.90263367,29.52262688,29.34975433,22.19745445,22.72537613,22.67801094,22.47984695,22.36481476,14.79147911,15.36221123,15.50392056,15.49029255,15.442029,0.189795122,15.51044178,15.94434071,15.75549793,16.24362183,16.38663101,4.324696064,4.555396557,4.401924133,4.185952187,4.225679874,114.6538239,59.35128784,167.9775543,156.4273224,180.1651917,1524.941772,1577.025879,2181.618896,2164.162842,3023.078857,21.03434563,21.21616554,21.18169212,20.57416534,19.82244301,19.55428314,19.25493813,19.50789452,19.82194138,20.39668083,20.35682487,20.41012383,13.51953125,3650.697266,4734.953125,5319.712891,4883.53418,5532.459473,24452.86133,27290.81055,30368.06445,33593.47266,36576.28125,1136.607544,1268.519897,1411.55542,1561.477539,1700.123169,14.91811943,11.78581524,18.07793236,15.52551937,19.70766068
KE202200001329,2022,1329,1071.333618,1219.044434,1390.759155,1588.087402,1821.321655,26.51141739,13.02878666,38.16003036,37.36959076,42.63578796,28.90208244,28.66806602,28.07959557,28.70705986,26.83461571,14.8582325,14.78178501,14.39871216,14.03233528,13.90772629,NA,1569.091797,0.387323231,0.39142096,0.422731698,0.405099839,0.445522636,0,0,0,0,0,35.33821106,13,0.159228757,0.024147807,0.118107267,0.28972128,0.679813743,0.506122589,22.20626259,22.30620384,21.91754723,22.4753418,21.61062241,428.6808777,645.6022339,48.39250946,5.724911213,44.24759674,0.462370634,0.329221666,0.255904615,0.172684476,0.256841749,0.471368909,0.300447881,0.213766038,0.1210403,0.242721856,29.64971161,30.14399719,29.90263367,29.52262688,29.34975433,22.19745445,22.72537613,22.67801094,22.47984695,22.36481476,14.79147911,15.36221123,15.50392056,15.49029255,15.442029,0.189795122,15.51044178,15.94434071,15.75549793,16.24362183,16.38663101,4.324696064,4.555396557,4.401924133,4.185952187,4.225679874,114.6538239,59.35128784,167.9775543,156.4273224,180.1651917,1524.941772,1577.025879,2181.618896,2164.162842,3023.078857,21.03434563,21.21616554,21.18169212,20.57416534,19.82244301,19.55428314,19.25493813,19.50789452,19.82194138,20.39668083,20.35682487,20.41012383,13.51953125,3650.697266,4734.953125,5319.712891,4883.53418,5532.459473,24452.86133,27290.81055,30368.06445,33593.47266,36576.28125,1136.607544,1268.519897,1411.55542,1561.477539,1700.123169,14.91811943,11.78581524,18.07793236,15.52551937,19.70766068
KE202200001330,2022,1330,1071.333618,1219.044434,1390.759155,1588.087402,1821.321655,26.51141739,13.02878666,38.16003036,37.36959076,42.63578796,28.90208244,28.66806602,28.07959557,28.70705986,26.83461571,14.8582325,14.78178501,14.39871216,14.03233528,13.90772629,NA,1569.091797,0.387323231,0.39142096,0.422731698,0.405099839,0.445522636,0,0,0,0,0,35.33821106,13,0.159228757,0.024147807,0.118107267,0.28972128,0.679813743,0.506122589,22.20626259,22.30620384,21.91754723,22.4753418,21.61062241,428.6808777,645.6022339,48.39250946,5.724911213,44.24759674,0.462370634,0.329221666,0.255904615,0.172684476,0.256841749,0.471368909,0.300447881,0.213766038,0.1210403,0.242721856,29.64971161,30.14399719,29.90263367,29.52262688,29.34975433,22.19745445,22.72537613,22.67801094,22.47984695,22.36481476,14.79147911,15.36221123,15.50392056,15.49029255,15.442029,0.189795122,15.51044178,15.94434071,15.75549793,16.24362183,16.38663101,4.324696064,4.555396557,4.401924133,4.185952187,4.225679874,114.6538239,59.35128784,167.9775543,156.4273224,180.1651917,1524.941772,1577.025879,2181.618896,2164.162842,3023.078857,21.03434563,21.21616554,21.18169212,20.57416534,19.82244301,19.55428314,19.25493813,19.50789452,19.82194138,20.39668083,20.35682487,20.41012383,13.51953125,3650.697266,4734.953125,5319.712891,4883.53418,5532.459473,24452.86133,27290.81055,30368.06445,33593.47266,36576.28125,1136.607544,1268.519897,1411.55542,1561.477539,1700.123169,14.91811943,11.78581524,18.07793236,15.52551937,19.70766068
KE202200001331,2022,1331,1071.333618,1219.044434,1390.759155,1588.087402,1821.321655,26.51141739,13.02878666,38.16003036,37.36959076,42.63578796,28.90208244,28.66806602,28.07959557,28.70705986,26.83461571,14.8582325,14.78178501,14.39871216,14.03233528,13.90772629,NA,1569.091797,0.387323231,0.39142096,0.422731698,0.405099839,0.445522636,0,0,0,0,0,35.33821106,13,0.159228757,0.024147807,0.118107267,0.28972128,0.679813743,0.506122589,22.20626259,22.30620384,21.91754723,22.4753418,21.61062241,428.6808777,645.6022339,48.39250946,5.724911213,44.24759674,0.462370634,0.329221666,0.255904615,0.172684476,0.256841749,0.471368909,0.300447881,0.213766038,0.1210403,0.242721856,29.64971161,30.14399719,29.90263367,29.52262688,29.34975433,22.19745445,22.72537613,22.67801094,22.47984695,22.36481476,14.79147911,15.36221123,15.50392056,15.49029255,15.442029,0.189795122,15.51044178,15.94434071,15.75549793,16.24362183,16.38663101,4.324696064,4.555396557,4.401924133,4.185952187,4.225679874,114.6538239,59.35128784,167.9775543,156.4273224,180.1651917,1524.941772,1577.025879,2181.618896,2164.162842,3023.078857,21.03434563,21.21616554,21.18169212,20.57416534,19.82244301,19.55428314,19.25493813,19.50789452,19.82194138,20.39668083,20.35682487,20.41012383,13.51953125,3650.697266,4734.953125,5319.712891,4883.53418,5532.459473,24452.86133,27290.81055,30368.06445,33593.47266,36576.28125,1136.607544,1268.519897,1411.55542,1561.477539,1700.123169,14.91811943,11.78581524,18.07793236,15.52551937,19.70766068
KE202200001332,2022,1332,872.2890015,992.5563965,1132.368042,1293.034424,1484.318359,26.29580498,13.50005245,37.88447571,36.97945023,41.93190002,29.25962067,28.82243156,28.20798683,28.9844799,26.97076797,14.77886295,14.69882774,14.32391453,13.95117283,13.82317734,NA,1526.049805,0.380393177,0.388989061,0.417865783,0.401473612,0.440852135,0,0,0,0,0,34.51176071,13,0,0.024375007,0.121897303,0.296696484,0.682176948,0.514543474,22.56624985,22.45538139,22.21027756,22.71836853,21.76718712,352.1044922,687.2132568,39.23058319,4.362586975,30.12107849,0.459597468,0.323129147,0.260044485,0.174862713,0.2629776,0.467251599,0.292420089,0.219209015,0.123277195,0.251372516,29.68940926,30.18129349,29.94331551,29.55607605,29.38259506,22.2756958,22.80460167,22.75555611,22.55412292,22.43958473,14.91054726,15.48246574,15.61940098,15.60490513,15.55941868,0.048033647,15.87287903,16.08833313,16.21257019,16.45225716,16.56360626,4.316449642,4.544661522,4.3932724,4.175911427,4.21940136,113.5045166,61.35316849,166.4368134,154.4229279,176.9275208,1513.187988,1549.374023,2129.185059,2125.247559,3002.962158,21.22367096,21.42531967,21.35362625,20.72408676,20.07771111,19.7630558,19.45900154,19.71536827,20.07098579,20.69333267,20.6417923,20.63650322,12.87109375,2740.168701,3567.844238,3854.0354,3561.672852,4012.885254,19421.96875,21676.04297,24120.1875,26682.00586,29051.13477,902.7637329,1007.536621,1121.144287,1240.22168,1350.342529,14.95796871,11.98717022,18.13983536,15.57447529,19.66867638
KE202200001333,2022,1333,874.2396851,994.776001,1134.900269,1295.925903,1458.663452,25.56792831,13.68274403,36.75753784,35.83683777,40.4319458,29.325037,28.96427155,28.27041626,28.91104126,27.05475616,14.58754349,14.50820351,14.13884544,13.75776958,13.62178802,NA,1511.74707,0.360409081,0.373419642,0.40654999,0.401360601,0.43100962,0,0,0,0,0,37.4234581,13,0,0.02257183,0.122692972,0.299567223,0.688208163,0.511562884,22.75048256,22.64079857,22.42284775,22.77942657,21.94468689,260.1220398,850.9842529,38.11634445,1.415457249,10.6628828,0.466994435,0.351267666,0.299657702,0.199096233,0.2888439,0.477602363,0.329330951,0.272139996,0.150330916,0.289142907,29.75399399,30.24622345,30.00928879,29.61232758,29.43849945,22.43541718,22.9657135,22.91388893,22.70794296,22.59652901,15.1664505,15.7380209,15.87044334,15.85455799,15.81671047,0.021038016,16.17592812,16.31732559,16.57527733,16.64781189,16.83461571,4.311241627,4.5338974,4.388064384,4.172091961,4.215581894,110.2295151,62.0361557,161.2944489,149.5145874,170.4441833,1468.167847,1485.251099,1986.228516,2055.915771,2965.714355,21.22985649,21.47199631,21.33523369,20.78275299,20.26319313,19.79083633,19.5115757,19.69041443,20.15810394,20.8996067,20.84168625,20.70937157,7.243164063,3002.500488,3970.34082,4309.195313,3987.653564,4556.322754,19233.74414,21465.97266,23886.42969,26423.42188,28769.58984,894.0137939,997.7711792,1110.27771,1228.200928,1337.254395,14.9774828,12.13161469,18.16705704,15.67846775,19.56391907
KE202200001334,2022,1334,997.6921997,1135.249756,1295.161133,1478.925415,1679.045654,24.91319656,13.7341547,35.7076416,34.79603195,39.04973221,29.3209343,29.07464027,28.3184948,28.86961937,27.23104095,14.40999699,14.33088875,13.96778107,13.57790852,13.43359375,NA,1534.849609,0.348962754,0.365674764,0.402280092,0.39703694,0.431859672,0,0,0,0,0,49.42775726,13,0,0.020313594,0.121244706,0.295017689,0.691380978,0.503257155,22.91116142,22.88561249,22.5892868,22.97473335,22.03342628,228.9845428,1120.540161,39.61959076,1.695168853,10.91907597,0.443071544,0.340613276,0.301881403,0.20242241,0.295371026,0.443261921,0.315396577,0.275244147,0.154201508,0.298596591,29.81070709,30.30270576,30.06715965,29.66070557,29.48618317,22.58032417,23.11177826,23.05740738,22.84706306,22.738657,15.40070915,15.97181797,16.09937859,16.082798,16.05258942,0.233421952,16.50138855,16.6965847,16.86008072,17.07984924,16.83581161,4.305685997,4.522554874,4.382277489,4.167694092,4.210952282,107.2684097,62.11346817,156.4807892,145.0192261,164.436554,1434.241089,1425.638672,1873.430054,2046.279907,2890.859375,21.65579605,21.92781258,21.77138138,21.24843597,20.7515583,20.20644379,19.94913292,20.09477425,20.58934212,21.33728027,21.30430412,21.17387772,2.182617188,4408.185547,5652.229004,6195.382813,5760.967773,6615.763672,25634.78516,28585.45703,31782.03125,35128.71875,38217.00781,1191.543335,1328.694946,1477.276489,1632.835571,1776.383911,14.99695015,12.22230911,18.18703461,15.77349091,19.45843315
KE202200001335,2022,1335,281.8647766,320.7270813,365.9047546,417.8212585,469.42099,24.22333527,13.93155384,34.57045746,33.61230087,37.25102615,31.33820724,30.47999954,28.91468811,29.95035744,28.21339798,14.18751431,14.10389233,13.75693035,13.35073853,13.19383717,NA,1377.511719,0.353654802,0.37996012,0.437480718,0.413277537,0.459511012,0,0,0,0,0,40.04735947,13,0.004852682,0.02216946,0.140436217,0.320540786,0.727751851,0.528540015,24.15023422,24.00350761,23.20174789,23.61731911,22.83555222,43.73617172,513.9844971,11.05353546,1.082043886,14.61748123,0.449714422,0.357525229,0.322270781,0.220270976,0.329236537,0.439028412,0.324680179,0.283131123,0.164110959,0.321325272,29.88744354,30.3753624,30.14545822,29.72285843,29.54616737,22.76643562,23.29945183,23.241436,23.02371216,22.91851807,15.69992828,16.27147102,16.38852692,16.37212181,16.35232925,0.000428486,16.96225929,17.52701378,17.48880768,17.28428268,17.45770836,4.291015625,4.49903059,4.366391659,4.151808739,4.198018074,103.9427109,62.67848587,150.9481506,139.5518494,156.3804779,1364.927856,1360.269531,1730.284302,1898.409546,2567.958252,22.11641884,22.37869644,22.23174858,21.73511124,21.22205353,20.6697197,20.46820641,20.55417061,21.01481056,21.68548393,21.68988991,21.60699272,18.41699219,1034.748291,1260.07373,1381.204102,1263.665405,1355.606689,6666.800293,7296.750488,7962.728027,8638.492188,9224.174805,309.8828735,339.1639099,370.1195374,401.5300903,428.753479,15.05615139,12.37998199,18.25080109,15.89504528,19.31213951
KE202200001336,2022,1336,743.3930664,845.888855,965.0408325,1101.965942,1247.185059,24.76861,14.07809353,35.50585175,34.50209045,38.45856857,29.76992416,29.36069298,28.57038116,29.19385338,27.56364441,14.34440136,14.26124096,13.90698814,13.51028728,13.36223984,NA,1466.688477,0.353455305,0.372553974,0.414921671,0.401587486,0.445508063,0,0,0,0,0,42.77968216,13,0,0.021187335,0.128067687,0.301616758,0.703872919,0.51394397,23.15458679,23.08374977,22.77074623,23.19072914,22.26244736,182.2044373,1105.634155,35.33256531,1.556059718,9.079703331,0.441905648,0.343953818,0.308113039,0.205419302,0.302328914,0.441502124,0.319677025,0.283794552,0.157743886,0.30882436,29.84253502,30.33155441,30.09974098,29.68628502,29.51080704,22.64375114,23.17595482,23.12014008,22.90664101,22.79861069,15.49813461,16.0703125,16.19275284,16.17599869,16.1485672,0.126188755,16.53924942,16.80680466,16.9711113,17.1876049,16.96125031,4.297091961,4.511241436,4.373046875,4.157074928,4.203863144,106.432991,63.50967789,155.2687531,143.4277802,161.6745605,1409.038086,1416.268311,1849.892944,2057.335449,2839.777588,21.80683517,22.08420181,21.93095016,21.41206932,20.89743805,20.35618591,20.11514091,20.26070595,20.74253845,21.47789192,21.45023537,21.32077599,5.317382813,2537.179443,3224.499512,3431.192871,3215.577148,3693.164063,16955.76172,18902.6582,21011.23047,23218.07617,25253.20898,788.1292114,878.6238403,976.6334229,1079.210938,1173.807007,15.0367527,12.3699131,18.2416935,15.81347656,19.41871834
KE202200001337,2022,1337,481.6159973,548.019104,625.2131348,713.9216309,780.1859131,24.33173561,13.6533165,34.73466492,33.85692978,37.78483963,30.84189415,30.47597313,28.840868,29.71989441,27.85843086,14.2462244,14.16688347,13.81072044,13.41158867,13.25859356,NA,1446.139648,0.33934924,0.356885582,0.410305381,0.396316677,0.437300801,0,0,0,0,0,45.01663589,13,0,0.020024505,0.128991395,0.30985871,0.710167468,0.512993038,23.86182213,23.82958412,23.06362915,23.49802017,22.45358849,114.0081253,1012.746948,26.49202347,1.274228096,16.32155228,0.430036366,0.332416147,0.289848059,0.201534092,0.295552164,0.425260305,0.304550201,0.258873403,0.153091818,0.297979355,29.85954857,30.35073853,30.1169281,29.70121574,29.52565193,22.71041679,23.24279594,23.18611145,22.97148514,22.86597252,15.61332512,16.18385506,16.30620766,16.28962708,16.26705742,0.076384977,16.88175011,17.18319511,17.2863884,17.27614594,17.04874611,4.29978323,4.510633945,4.375911713,4.162716866,4.205512047,104.6211853,61.58511353,151.9958344,140.9368134,158.9046021,1441.951538,1426.473511,1818.847412,1988.160645,2732.147217,22.00233459,22.26995087,22.11082458,21.60569382,21.09893799,20.54006004,20.32864189,20.4294548,20.897789,21.59864235,21.5933609,21.50940132,8.30859375,2075.658936,2749.416504,2973.307861,2741.017334,3107.863281,14182.60352,15760.375,17463.07813,19237.1875,20859.22852,659.2286987,732.565918,811.710083,894.1733398,969.5682373,15.01637077,12.2592535,18.19976616,15.85954475,19.35221672
KE202200001338,2022,1338,997.6921997,1135.249756,1295.161133,1478.925415,1679.045654,24.91319656,13.7341547,35.7076416,34.79603195,39.04973221,29.3209343,29.07464027,28.3184948,28.86961937,27.23104095,14.40999699,14.33088875,13.96778107,13.57790852,13.43359375,NA,1534.849609,0.348962754,0.365674764,0.402280092,0.39703694,0.431859672,0,0,0,0,0,49.42775726,13,0,0.020313594,0.121244706,0.295017689,0.691380978,0.503257155,22.91116142,22.88561249,22.5892868,22.97473335,22.03342628,228.9845428,1120.540161,39.61959076,1.695168853,10.91907597,0.443071544,0.340613276,0.301881403,0.20242241,0.295371026,0.443261921,0.315396577,0.275244147,0.154201508,0.298596591,29.81070709,30.30270576,30.06715965,29.66070557,29.48618317,22.58032417,23.11177826,23.05740738,22.84706306,22.738657,15.40070915,15.97181797,16.09937859,16.082798,16.05258942,0.233421952,16.50138855,16.6965847,16.86008072,17.07984924,16.83581161,4.305685997,4.522554874,4.382277489,4.167694092,4.210952282,107.2684097,62.11346817,156.4807892,145.0192261,164.436554,1434.241089,1425.638672,1873.430054,2046.279907,2890.859375,21.65579605,21.92781258,21.77138138,21.24843597,20.7515583,20.20644379,19.94913292,20.09477425,20.58934212,21.33728027,21.30430412,21.17387772,2.182617188,4408.185547,5652.229004,6195.382813,5760.967773,6615.763672,25634.78516,28585.45703,31782.03125,35128.71875,38217.00781,1191.543335,1328.694946,1477.276489,1632.835571,1776.383911,14.99695015,12.22230911,18.18703461,15.77349091,19.45843315
KE202200001339,2022,1339,997.6921997,1135.249756,1295.161133,1478.925415,1679.045654,24.91319656,13.7341547,35.7076416,34.79603195,39.04973221,29.3209343,29.07464027,28.3184948,28.86961937,27.23104095,14.40999699,14.33088875,13.96778107,13.57790852,13.43359375,NA,1534.849609,0.348962754,0.365674764,0.402280092,0.39703694,0.431859672,0,0,0,0,0,49.42775726,13,0,0.020313594,0.121244706,0.295017689,0.691380978,0.503257155,22.91116142,22.88561249,22.5892868,22.97473335,22.03342628,228.9845428,1120.540161,39.61959076,1.695168853,10.91907597,0.443071544,0.340613276,0.301881403,0.20242241,0.295371026,0.443261921,0.315396577,0.275244147,0.154201508,0.298596591,29.81070709,30.30270576,30.06715965,29.66070557,29.48618317,22.58032417,23.11177826,23.05740738,22.84706306,22.738657,15.40070915,15.97181797,16.09937859,16.082798,16.05258942,0.233421952,16.50138855,16.6965847,16.86008072,17.07984924,16.83581161,4.305685997,4.522554874,4.382277489,4.167694092,4.210952282,107.2684097,62.11346817,156.4807892,145.0192261,164.436554,1434.241089,1425.638672,1873.430054,2046.279907,2890.859375,21.65579605,21.92781258,21.77138138,21.24843597,20.7515583,20.20644379,19.94913292,20.09477425,20.58934212,21.33728027,21.30430412,21.17387772,2.182617188,4408.185547,5652.229004,6195.382813,5760.967773,6615.763672,25634.78516,28585.45703,31782.03125,35128.71875,38217.00781,1191.543335,1328.694946,1477.276489,1632.835571,1776.383911,14.99695015,12.22230911,18.18703461,15.77349091,19.45843315
KE202200001340,2022,1340,801.8074951,912.3572388,1040.87207,1188.556396,1302.404419,25.34352875,12.7125845,36.30794525,35.66893005,40.81132889,30.44325638,29.51239586,28.24638939,28.77275467,26.79131508,14.60678577,14.53982925,14.15015888,13.78077316,13.64765644,NA,1545.950195,0.365694255,0.383695215,0.418606192,0.407515466,0.438634813,0,0,0,0,0,41.92255402,13,0.566601276,0.022251118,0.121538624,0.300615817,0.698532939,0.503844738,23.36888123,23.04062653,22.47558975,22.778965,21.83895302,343.5621948,842.7496338,50.7923584,6.372944832,41.83584213,0.411641687,0.294657141,0.24425751,0.173277825,0.249765858,0.400865912,0.255201578,0.199090302,0.121649802,0.233151227,29.7152195,30.21615982,29.96941566,29.58397102,29.41231155,22.39004707,22.91924286,22.8692131,22.66833115,22.55879593,15.10843468,15.67633152,15.81925678,15.80319786,15.76465607,0.143279254,16.29450607,16.56885338,16.70479202,16.78517342,16.88659096,4.331467152,4.556496143,4.409968376,4.199551582,4.232219219,109.7746582,57.92483902,160.1168976,149.7935181,172.7224884,1386.311035,1410.569336,1902.973389,2004.586304,2799.421631,21.52027702,21.74452591,21.63990211,21.06759262,20.49205399,20.0744133,19.83242989,20.01311302,20.41046333,21.10510445,21.04501343,21.00391388,8.868164063,2671.634033,3419.930176,3809.861328,3439.005615,3911.134277,18805.50391,20999.01758,23379.69727,25877.875,28192.81836,874.1080322,976.0658569,1086.723389,1202.842529,1310.44458,14.87754059,11.77949619,18.02305794,15.65353489,19.57757378
KE202200001341,2022,1341,801.8074951,912.3572388,1040.87207,1188.556396,1302.404419,25.34352875,12.7125845,36.30794525,35.66893005,40.81132889,30.44325638,29.51239586,28.24638939,28.77275467,26.79131508,14.60678577,14.53982925,14.15015888,13.78077316,13.64765644,NA,1545.950195,0.365694255,0.383695215,0.418606192,0.407515466,0.438634813,0,0,0,0,0,41.92255402,13,0.566601276,0.022251118,0.121538624,0.300615817,0.698532939,0.503844738,23.36888123,23.04062653,22.47558975,22.778965,21.83895302,343.5621948,842.7496338,50.7923584,6.372944832,41.83584213,0.411641687,0.294657141,0.24425751,0.173277825,0.249765858,0.400865912,0.255201578,0.199090302,0.121649802,0.233151227,29.7152195,30.21615982,29.96941566,29.58397102,29.41231155,22.39004707,22.91924286,22.8692131,22.66833115,22.55879593,15.10843468,15.67633152,15.81925678,15.80319786,15.76465607,0.143279254,16.29450607,16.56885338,16.70479202,16.78517342,16.88659096,4.331467152,4.556496143,4.409968376,4.199551582,4.232219219,109.7746582,57.92483902,160.1168976,149.7935181,172.7224884,1386.311035,1410.569336,1902.973389,2004.586304,2799.421631,21.52027702,21.74452591,21.63990211,21.06759262,20.49205399,20.0744133,19.83242989,20.01311302,20.41046333,21.10510445,21.04501343,21.00391388,8.868164063,2671.634033,3419.930176,3809.861328,3439.005615,3911.134277,18805.50391,20999.01758,23379.69727,25877.875,28192.81836,874.1080322,976.0658569,1086.723389,1202.842529,1310.44458,14.87754059,11.77949619,18.02305794,15.65353489,19.57757378
KE202200001342,2022,1342,708.0405884,805.6621704,919.1478882,1049.561401,1162.434448,25.91545105,12.71740913,37.21360397,36.90052032,42.5632782,28.5065918,28.39593697,27.51322937,28.16468811,26.32395744,14.68723965,14.62291622,14.22161484,13.86445332,13.74309921,NA,1647.024414,0.394444317,0.405605704,0.441749454,0.423787504,0.455203086,0.000455729,0,0,0,0,35.30480957,13,1.433058858,0.022047056,0.108256027,0.274161398,0.672961473,0.478864104,21.9323864,22.21312523,21.51937485,22.10796928,21.25375366,483.9621582,678.9558105,68.2555542,9.952173233,57.11606216,0.395119011,0.262105316,0.200366944,0.145661011,0.215665311,0.379210621,0.214031488,0.146921396,0.094620802,0.187656119,29.20260429,29.69869804,29.45234489,29.08007813,28.90950584,21.8355484,22.3591156,22.31653786,22.12226486,22.00937462,14.51536465,15.07578182,15.2307291,15.21562576,15.16640663,0.048870731,15.35818195,16.03031158,15.52552128,16.05125046,16.18354797,4.290494919,4.513671875,4.359114647,4.147916794,4.186328411,111.1901093,57.40221405,162.2183533,153.0602875,178.1838531,1499.438965,1538.376465,2083.501709,2092.562988,2982.706299,20.67070007,20.84644318,20.802948,20.3196907,19.45727921,19.12403488,18.91365623,19.04844666,19.35991478,20.05826378,20.04438972,20.03349686,27.99511719,2250.7771,2857.434082,3216.342529,2968.018555,3376.087402,15261.52246,17032.74414,18953.31836,20966.36133,22827.99219,709.3788452,791.7079468,880.979187,974.5484619,1061.079956,14.95415306,11.82751274,18.08080673,15.55737019,19.8165226
